coral_number,site,habitat,transect,taxa,x,y,z,year,length,width,height,observer,note,note_extra
5397,LTER5,BR,P3,Poc,2.35,90,10,2019,15.5,12.3,12.7,HSL,NA,NA
5397,LTER5,BR,P3,Poc,2.35,90,10,2020,19,13,12.5,NA,NA,NA
5397,LTER5,BR,P3,Poc,2.35,90,10,2021,14.9,15.2,20,MK,NA,NA
5398,LTER5,BR,P3,Poc,2.37,39,27,2013,12,9,11,HA,NA,NA
5398,LTER5,BR,P3,Poc,2.37,39,27,2014,14.2,12.6,11.8,HSL,NA,NA
5398,LTER5,BR,P3,Poc,2.37,39,27,2015,16.7,17.4,12.2,CA,NA,NA
5398,LTER5,BR,P3,Poc,2.37,39,27,2016,20.7,21.9,12.6,HSL,NA,NA
5398,LTER5,BR,P3,Poc,2.37,39,27,2017,NA,NA,NA,NA,NA,NA
5398,LTER5,BR,P3,Poc,2.37,39,27,2018,29.5,26,18.1,HSL,NA,NA
5398,LTER5,BR,P3,Poc,2.37,39,27,2019,NA,NA,NA,HSL,NA,NA
5398,LTER5,BR,P3,Poc,2.37,39,27,2020,NA,NA,NA,NA,NA,NA
5398,LTER5,BR,P3,Poc,2.37,39,27,2021,NA,NA,NA,NA,NA,NA
5399,LTER5,BR,P3,Poc,2.5,29,10,2013,NA,NA,NA,NA,NA,NA
5399,LTER5,BR,P3,Poc,2.5,29,10,2014,NA,NA,NA,NA,NA,NA
5399,LTER5,BR,P3,Poc,2.5,29,10,2015,NA,NA,NA,NA,NA,NA
5399,LTER5,BR,P3,Poc,2.5,29,10,2016,NA,NA,NA,NA,NA,NA
5399,LTER5,BR,P3,Poc,2.5,29,10,2017,NA,NA,NA,NA,NA,NA
5399,LTER5,BR,P3,Poc,2.5,29,10,2018,NA,NA,NA,NA,NA,NA
5399,LTER5,BR,P3,Poc,2.5,29,10,2019,NA,NA,NA,NA,NA,NA
5399,LTER5,BR,P3,Poc,2.5,29,10,2020,27,24,18,NA,NA,NA
5399,LTER5,BR,P3,Poc,2.5,29,10,2021,24.7,20.5,15.6,MK,NA,NA
5400,LTER5,BR,P3,Acr,4.05,10,15,2013,NA,NA,NA,NA,NA,NA
5400,LTER5,BR,P3,Acr,4.05,10,15,2014,NA,NA,NA,NA,NA,NA
5400,LTER5,BR,P3,Acr,4.05,10,15,2015,NA,NA,NA,NA,NA,NA
5400,LTER5,BR,P3,Acr,4.05,10,15,2016,NA,NA,NA,NA,NA,NA
5400,LTER5,BR,P3,Acr,4.05,10,15,2017,NA,NA,NA,NA,NA,NA
5400,LTER5,BR,P3,Acr,4.05,10,15,2018,3.2,4,1.8,HSL,NA,R
5400,LTER5,BR,P3,Acr,4.05,10,15,2019,NA,NA,NA,HSL,D,Gone
5400,LTER5,BR,P3,Acr,4.05,10,15,2020,NA,NA,NA,NA,NA,NA
5400,LTER5,BR,P3,Acr,4.05,10,15,2021,NA,NA,NA,NA,NA,NA
5401,LTER5,BR,P3,Poc,4.29,10,30,2013,NA,NA,NA,NA,NA,NA
5401,LTER5,BR,P3,Poc,4.29,10,30,2014,NA,NA,NA,NA,NA,NA
5401,LTER5,BR,P3,Poc,4.29,10,30,2015,NA,NA,NA,NA,NA,NA
5401,LTER5,BR,P3,Poc,4.29,10,30,2016,NA,NA,NA,NA,NA,NA
5401,LTER5,BR,P3,Poc,4.29,10,30,2017,NA,NA,NA,NA,NA,NA
5401,LTER5,BR,P3,Poc,4.29,10,30,2018,5.3,5.5,3,HSL,NA,R
5401,LTER5,BR,P3,Poc,4.29,10,30,2019,7.8,7,6.2,HSL,NA,NA
5401,LTER5,BR,P3,Poc,4.29,10,30,2020,8.6,7.3,6,NA,NA,NA
5401,LTER5,BR,P3,Poc,4.29,10,30,2021,NA,NA,NA,MK,D,NA
5402,LTER5,BR,P3,Poc,4.66,75,35,2013,15.5,12,8,HA,NA,NA
5402,LTER5,BR,P3,Poc,4.66,75,35,2014,18.4,12.7,11.3,HSL,NA,NA
5402,LTER5,BR,P3,Poc,4.66,75,35,2015,NA,NA,NA,CA,D,NA
5402,LTER5,BR,P3,Poc,4.66,75,35,2016,NA,NA,NA,HSL,NA,NA
5402,LTER5,BR,P3,Poc,4.66,75,35,2017,NA,NA,NA,NA,NA,NA
5402,LTER5,BR,P3,Poc,4.66,75,35,2018,NA,NA,NA,HSL,NA,NA
5402,LTER5,BR,P3,Poc,4.66,75,35,2019,NA,NA,NA,HSL,NA,NA
5402,LTER5,BR,P3,Poc,4.66,75,35,2020,NA,NA,NA,NA,NA,NA
5402,LTER5,BR,P3,Poc,4.66,75,35,2021,NA,NA,NA,NA,NA,NA
5403,LTER5,BR,P3,Poc,4.7,45,20,2013,NA,NA,NA,NA,NA,NA
5403,LTER5,BR,P3,Poc,4.7,45,20,2014,NA,NA,NA,NA,NA,NA
5403,LTER5,BR,P3,Poc,4.7,45,20,2015,NA,NA,NA,NA,NA,NA
5403,LTER5,BR,P3,Poc,4.7,45,20,2016,NA,NA,NA,NA,NA,NA
5403,LTER5,BR,P3,Poc,4.7,45,20,2017,NA,NA,NA,NA,NA,NA
5403,LTER5,BR,P3,Poc,4.7,45,20,2018,31,24,31,HSL,NA,NA
5403,LTER5,BR,P3,Poc,4.7,45,20,2019,36.5,29,31.5,HSL,NA,NA
5403,LTER5,BR,P3,Poc,4.7,45,20,2020,41,27,30,NA,NA,NA
5403,LTER5,BR,P3,Poc,4.7,45,20,2021,48.1,31.4,24.3,MK,NA,NA
5404,LTER5,BR,P3,Poc,4.73,31,100,2013,8,8,10,HA,NA,NA
5404,LTER5,BR,P3,Poc,4.73,31,100,2014,13,11,13,HSL,NA,NA
5404,LTER5,BR,P3,Poc,4.73,31,100,2015,NA,NA,NA,CA,D,NA
5404,LTER5,BR,P3,Poc,4.73,31,100,2016,NA,NA,NA,HSL,NA,NA
5404,LTER5,BR,P3,Poc,4.73,31,100,2017,NA,NA,NA,NA,NA,NA
5404,LTER5,BR,P3,Poc,4.73,31,100,2018,NA,NA,NA,HSL,NA,NA
5404,LTER5,BR,P3,Poc,4.73,31,100,2019,NA,NA,NA,HSL,NA,NA
5404,LTER5,BR,P3,Poc,4.73,31,100,2020,NA,NA,NA,NA,NA,NA
5404,LTER5,BR,P3,Poc,4.73,31,100,2021,NA,NA,NA,NA,NA,NA
5405,LTER5,BR,P3,Poc,4.75,80,20,2013,NA,NA,NA,NA,NA,NA
5405,LTER5,BR,P3,Poc,4.75,80,20,2014,NA,NA,NA,NA,NA,NA
5405,LTER5,BR,P3,Poc,4.75,80,20,2015,NA,NA,NA,NA,NA,NA
5405,LTER5,BR,P3,Poc,4.75,80,20,2016,NA,NA,NA,NA,NA,NA
5405,LTER5,BR,P3,Poc,4.75,80,20,2017,NA,NA,NA,NA,NA,NA
5405,LTER5,BR,P3,Poc,4.75,80,20,2018,16.5,16,8,HSL,NA,NA
5405,LTER5,BR,P3,Poc,4.75,80,20,2019,39,41.5,38.5,HSL,NA,NA
5405,LTER5,BR,P3,Poc,4.75,80,20,2020,NA,NA,NA,NA,D,NA
5405,LTER5,BR,P3,Poc,4.75,80,20,2021,NA,NA,NA,NA,NA,NA
5406,LTER5,BR,P3,Poc,4.8,70,30,2013,NA,NA,NA,NA,NA,NA
5406,LTER5,BR,P3,Poc,4.8,70,30,2014,NA,NA,NA,NA,NA,NA
5406,LTER5,BR,P3,Poc,4.8,70,30,2015,NA,NA,NA,NA,NA,NA
5406,LTER5,BR,P3,Poc,4.8,70,30,2016,NA,NA,NA,NA,NA,NA
5406,LTER5,BR,P3,Poc,4.8,70,30,2017,NA,NA,NA,NA,NA,NA
5406,LTER5,BR,P3,Poc,4.8,70,30,2018,2.5,1.8,0.5,HSL,NA,R
5406,LTER5,BR,P3,Poc,4.8,70,30,2019,NA,NA,NA,HSL,D,NA
5406,LTER5,BR,P3,Poc,4.8,70,30,2020,NA,NA,NA,NA,NA,NA
5406,LTER5,BR,P3,Poc,4.8,70,30,2021,NA,NA,NA,NA,NA,NA
5407,LTER5,BR,P3,Poc,4.84,31,90,2013,NA,NA,NA,HA,NA,NA
5407,LTER5,BR,P3,Poc,4.84,31,90,2014,2.3,2,1.7,HSL,R,NA
5407,LTER5,BR,P3,Poc,4.84,31,90,2015,NA,NA,NA,CA,D,NA
5407,LTER5,BR,P3,Poc,4.84,31,90,2016,NA,NA,NA,HSL,NA,NA
5407,LTER5,BR,P3,Poc,4.84,31,90,2017,NA,NA,NA,NA,NA,NA
5407,LTER5,BR,P3,Poc,4.84,31,90,2018,NA,NA,NA,HSL,NA,NA
5407,LTER5,BR,P3,Poc,4.84,31,90,2019,NA,NA,NA,HSL,NA,NA
5407,LTER5,BR,P3,Poc,4.84,31,90,2020,NA,NA,NA,NA,NA,NA
5407,LTER5,BR,P3,Poc,4.84,31,90,2021,NA,NA,NA,NA,NA,NA
5408,LTER5,BR,P3,Poc,4.84,37,105,2013,7.5,7.5,8,HA,NA,NA
5408,LTER5,BR,P3,Poc,4.84,37,105,2014,10.4,11.2,9.8,HSL,NA,NA
5408,LTER5,BR,P3,Poc,4.84,37,105,2015,NA,NA,NA,CA,D,NA
5408,LTER5,BR,P3,Poc,4.84,37,105,2016,NA,NA,NA,HSL,NA,NA
5408,LTER5,BR,P3,Poc,4.84,37,105,2017,NA,NA,NA,NA,NA,NA
5408,LTER5,BR,P3,Poc,4.84,37,105,2018,NA,NA,NA,HSL,NA,NA
5408,LTER5,BR,P3,Poc,4.84,37,105,2019,NA,NA,NA,HSL,NA,NA
5408,LTER5,BR,P3,Poc,4.84,37,105,2020,NA,NA,NA,NA,NA,NA
5408,LTER5,BR,P3,Poc,4.84,37,105,2021,NA,NA,NA,NA,NA,NA
5409,LTER5,BR,P3,Poc,4.88,77,68,2013,4,3.5,3,HA,NA,NA
5409,LTER5,BR,P3,Poc,4.88,77,68,2014,6.5,6.3,4.4,HSL,NA,NA
5409,LTER5,BR,P3,Poc,4.88,77,68,2015,6,4.5,7.5,CA,NA,NA
5409,LTER5,BR,P3,Poc,4.88,77,68,2016,NA,NA,NA,HSL,Fu1,NA
5409,LTER5,BR,P3,Poc,4.88,77,68,2017,NA,NA,NA,NA,NA,NA
5409,LTER5,BR,P3,Poc,4.88,77,68,2018,NA,NA,NA,HSL,NA,NA
5409,LTER5,BR,P3,Poc,4.88,77,68,2019,NA,NA,NA,HSL,NA,NA
5409,LTER5,BR,P3,Poc,4.88,77,68,2020,NA,NA,NA,NA,NA,NA
5409,LTER5,BR,P3,Poc,4.88,77,68,2021,NA,NA,NA,NA,NA,NA
5410,LTER5,BR,P3,Poc,4.9,73,0,2013,NA,NA,NA,HA,NA,NA
5410,LTER5,BR,P3,Poc,4.9,73,0,2014,NA,NA,NA,HSL,NA,NA
5410,LTER5,BR,P3,Poc,4.9,73,0,2015,3.5,4,3.5,CA,NA,NA
5410,LTER5,BR,P3,Poc,4.9,73,0,2016,NA,NA,NA,HSL,Fu1,NA
5410,LTER5,BR,P3,Poc,4.9,73,0,2017,NA,NA,NA,NA,NA,NA
5410,LTER5,BR,P3,Poc,4.9,73,0,2018,NA,NA,NA,HSL,NA,NA
5410,LTER5,BR,P3,Poc,4.9,73,0,2019,NA,NA,NA,HSL,NA,NA
5410,LTER5,BR,P3,Poc,4.9,73,0,2020,NA,NA,NA,NA,NA,NA
5410,LTER5,BR,P3,Poc,4.9,73,0,2021,NA,NA,NA,NA,NA,NA
5411,LTER5,BR,P3,Poc,4.9,30,90,2013,NA,NA,NA,HA,NA,NA
5411,LTER5,BR,P3,Poc,4.9,30,90,2014,3,3,3.2,HSL,NA,NA
5411,LTER5,BR,P3,Poc,4.9,30,90,2015,NA,NA,NA,CA,D,NA
5411,LTER5,BR,P3,Poc,4.9,30,90,2016,NA,NA,NA,HSL,NA,NA
5411,LTER5,BR,P3,Poc,4.9,30,90,2017,NA,NA,NA,NA,NA,NA
5411,LTER5,BR,P3,Poc,4.9,30,90,2018,NA,NA,NA,HSL,NA,NA
5411,LTER5,BR,P3,Poc,4.9,30,90,2019,NA,NA,NA,HSL,NA,NA
5411,LTER5,BR,P3,Poc,4.9,30,90,2020,NA,NA,NA,NA,NA,NA
5411,LTER5,BR,P3,Poc,4.9,30,90,2021,NA,NA,NA,NA,NA,NA
5412,LTER5,BR,P3,Poc,4.9,50,0,2013,NA,NA,NA,NA,NA,NA
5412,LTER5,BR,P3,Poc,4.9,50,0,2014,NA,NA,NA,NA,NA,NA
5412,LTER5,BR,P3,Poc,4.9,50,0,2015,NA,NA,NA,NA,NA,NA
5412,LTER5,BR,P3,Poc,4.9,50,0,2016,NA,NA,NA,NA,NA,NA
5412,LTER5,BR,P3,Poc,4.9,50,0,2017,NA,NA,NA,NA,NA,NA
5412,LTER5,BR,P3,Poc,4.9,50,0,2018,28,27.5,15.6,HSL,NA,Lo
5412,LTER5,BR,P3,Poc,4.9,50,0,2019,NA,NA,NA,HSL,NA,NA
5412,LTER5,BR,P3,Poc,4.9,50,0,2020,NA,NA,NA,NA,NA,NA
5412,LTER5,BR,P3,Poc,4.9,50,0,2021,NA,NA,NA,NA,NA,NA
5413,LTER5,BR,P3,Poc,4.92,70,70,2013,6.3,6,4,HA,NA,NA
5413,LTER5,BR,P3,Poc,4.92,70,70,2014,10,8.5,8,HSL,NA,NA
5413,LTER5,BR,P3,Poc,4.92,70,70,2015,11,13,9.8,CA,NA,NA
5413,LTER5,BR,P3,Poc,4.92,70,70,2016,NA,NA,NA,HSL,Fu1,NA
5413,LTER5,BR,P3,Poc,4.92,70,70,2017,NA,NA,NA,NA,NA,NA
5413,LTER5,BR,P3,Poc,4.92,70,70,2018,NA,NA,NA,HSL,NA,NA
5413,LTER5,BR,P3,Poc,4.92,70,70,2019,NA,NA,NA,HSL,NA,NA
5413,LTER5,BR,P3,Poc,4.92,70,70,2020,NA,NA,NA,NA,NA,NA
5413,LTER5,BR,P3,Poc,4.92,70,70,2021,NA,NA,NA,NA,NA,NA
5414,LTER5,BR,P3,Poc,4.94,92,75,2013,23.5,12,9,HA,NA,NA
5414,LTER5,BR,P3,Poc,4.94,92,75,2014,27.7,18,12.3,HSL,NA,NA
5414,LTER5,BR,P3,Poc,4.94,92,75,2015,17.5,13.9,12.6,CA,NA,NA
5414,LTER5,BR,P3,Poc,4.94,92,75,2016,40.5,29.5,23.5,HSL,NA,NA
5414,LTER5,BR,P3,Poc,4.94,92,75,2017,NA,NA,NA,NA,NA,NA
5414,LTER5,BR,P3,Poc,4.94,92,75,2018,41.2,29.9,31.2,HSL,NA,NA
5414,LTER5,BR,P3,Poc,4.94,92,75,2019,NA,NA,NA,HSL,NA,NA
5414,LTER5,BR,P3,Poc,4.94,92,75,2020,NA,NA,NA,NA,NA,NA
5414,LTER5,BR,P3,Poc,4.94,92,75,2021,NA,NA,NA,NA,NA,NA
5415,LTER5,BR,P3,Poc,4.94,12,180,2013,NA,NA,NA,HA,NA,NA
5415,LTER5,BR,P3,Poc,4.94,12,180,2014,1.8,1.7,1.3,HSL,R,NA
5415,LTER5,BR,P3,Poc,4.94,12,180,2015,4,5,4,CA,NA,NA
5415,LTER5,BR,P3,Poc,4.94,12,180,2016,NA,NA,NA,HSL,D,NA
5415,LTER5,BR,P3,Poc,4.94,12,180,2017,NA,NA,NA,NA,NA,NA
5415,LTER5,BR,P3,Poc,4.94,12,180,2018,NA,NA,NA,HSL,NA,NA
5415,LTER5,BR,P3,Poc,4.94,12,180,2019,NA,NA,NA,HSL,NA,NA
5415,LTER5,BR,P3,Poc,4.94,12,180,2020,NA,NA,NA,NA,NA,NA
5415,LTER5,BR,P3,Poc,4.94,12,180,2021,NA,NA,NA,NA,NA,NA
5416,LTER5,BR,P3,Poc,4.96,80,65,2013,6,6,3,HA,NA,NA
5416,LTER5,BR,P3,Poc,4.96,80,65,2014,11.2,11.3,5,HSL,NA,NA
5416,LTER5,BR,P3,Poc,4.96,80,65,2015,13,12.5,7,CA,NA,NA
5416,LTER5,BR,P3,Poc,4.96,80,65,2016,40,22,22,HSL,NA,NA
5416,LTER5,BR,P3,Poc,4.96,80,65,2017,NA,NA,NA,NA,NA,NA
5416,LTER5,BR,P3,Poc,4.96,80,65,2018,NA,NA,NA,HSL,D,D
5416,LTER5,BR,P3,Poc,4.96,80,65,2019,NA,NA,NA,HSL,NA,NA
5416,LTER5,BR,P3,Poc,4.96,80,65,2020,NA,NA,NA,NA,NA,NA
5416,LTER5,BR,P3,Poc,4.96,80,65,2021,NA,NA,NA,NA,NA,NA
5417,LTER5,BR,P3,Poc,5,90,60,2013,NA,NA,NA,HA,NA,NA
5417,LTER5,BR,P3,Poc,5,90,60,2014,1.9,1.7,1.3,HSL,R,NA
5417,LTER5,BR,P3,Poc,5,90,60,2015,NA,NA,NA,CA,D,NA
5417,LTER5,BR,P3,Poc,5,90,60,2016,NA,NA,NA,HSL,NA,NA
5417,LTER5,BR,P3,Poc,5,90,60,2017,NA,NA,NA,NA,NA,NA
5417,LTER5,BR,P3,Poc,5,90,60,2018,NA,NA,NA,HSL,NA,NA
5417,LTER5,BR,P3,Poc,5,90,60,2019,NA,NA,NA,HSL,NA,NA
5417,LTER5,BR,P3,Poc,5,90,60,2020,NA,NA,NA,NA,NA,NA
5417,LTER5,BR,P3,Poc,5,90,60,2021,NA,NA,NA,NA,NA,NA
5418,LTER5,BR,P3,Poc,5,50,70,2013,NA,NA,NA,NA,NA,NA
5418,LTER5,BR,P3,Poc,5,50,70,2014,NA,NA,NA,NA,NA,NA
5418,LTER5,BR,P3,Poc,5,50,70,2015,NA,NA,NA,NA,NA,NA
5418,LTER5,BR,P3,Poc,5,50,70,2016,NA,NA,NA,NA,NA,NA
5418,LTER5,BR,P3,Poc,5,50,70,2017,NA,NA,NA,NA,NA,NA
5418,LTER5,BR,P3,Poc,5,50,70,2018,51.5,49,30.5,HSL,NA,NA
5418,LTER5,BR,P3,Poc,5,50,70,2019,52,47,40,HSL,NA,Fu1
5418,LTER5,BR,P3,Poc,5,50,70,2020,24,14,14,NA,NA,dying
5418,LTER5,BR,P3,Poc,5,50,70,2021,NA,NA,NA,MK,D,NA
5419,LTER5,BR,P3,Acr,5.17,38,70,2013,4,6,6,HA,NA,NA
5419,LTER5,BR,P3,Acr,5.17,38,70,2014,8.3,6.2,6.6,HSL,NA,NA
5419,LTER5,BR,P3,Acr,5.17,38,70,2015,NA,NA,NA,CA,D,NA
5419,LTER5,BR,P3,Acr,5.17,38,70,2016,NA,NA,NA,HSL,NA,NA
5419,LTER5,BR,P3,Acr,5.17,38,70,2017,NA,NA,NA,NA,NA,NA
5419,LTER5,BR,P3,Acr,5.17,38,70,2018,NA,NA,NA,HSL,NA,NA
5419,LTER5,BR,P3,Acr,5.17,38,70,2019,NA,NA,NA,HSL,NA,NA
5419,LTER5,BR,P3,Acr,5.17,38,70,2020,NA,NA,NA,NA,NA,NA
5419,LTER5,BR,P3,Acr,5.17,38,70,2021,NA,NA,NA,NA,NA,NA
5420,LTER5,BR,P3,Acr,5.4,40,80,2013,NA,NA,NA,NA,NA,NA
5420,LTER5,BR,P3,Acr,5.4,40,80,2014,NA,NA,NA,NA,NA,NA
5420,LTER5,BR,P3,Acr,5.4,40,80,2015,NA,NA,NA,NA,NA,NA
5420,LTER5,BR,P3,Acr,5.4,40,80,2016,NA,NA,NA,NA,NA,NA
5420,LTER5,BR,P3,Acr,5.4,40,80,2017,NA,NA,NA,NA,NA,NA
5420,LTER5,BR,P3,Acr,5.4,40,80,2018,17.3,14,8,HSL,NA,NA
5420,LTER5,BR,P3,Acr,5.4,40,80,2019,21.5,18.8,9.5,HSL,D,NA
5420,LTER5,BR,P3,Acr,5.4,40,80,2020,23.5,13,14,NA,NA,dying
5420,LTER5,BR,P3,Acr,5.4,40,80,2021,NA,NA,NA,MK,D,NA
5421,LTER5,BR,P3,Acr,6.6,4,150,2013,22,17,8,HA,NA,NA
5421,LTER5,BR,P3,Acr,6.6,4,150,2014,27.2,25.5,11.3,HSL,NA,NA
5421,LTER5,BR,P3,Acr,6.6,4,150,2015,29,24.1,19.3,CA,NA,NA
5421,LTER5,BR,P3,Acr,6.6,4,150,2016,NA,NA,NA,HSL,D,NA
5421,LTER5,BR,P3,Acr,6.6,4,150,2017,NA,NA,NA,NA,NA,NA
5421,LTER5,BR,P3,Acr,6.6,4,150,2018,NA,NA,NA,HSL,NA,NA
5421,LTER5,BR,P3,Acr,6.6,4,150,2019,NA,NA,NA,HSL,NA,NA
5421,LTER5,BR,P3,Acr,6.6,4,150,2020,NA,NA,NA,NA,NA,NA
5421,LTER5,BR,P3,Acr,6.6,4,150,2021,NA,NA,NA,NA,NA,NA
5422,LTER5,BR,P3,Por,7.37,40,20,2013,66,39,27,HA,NA,NA
5422,LTER5,BR,P3,Por,7.37,40,20,2014,25,10,22,HSL,NA,NA
5422,LTER5,BR,P3,Por,7.37,40,20,2015,23.6,12.2,20,CA,NA,NA
5422,LTER5,BR,P3,Por,7.37,40,20,2016,37.4,22.3,20.4,HSL,NA,NA
5422,LTER5,BR,P3,Por,7.37,40,20,2017,NA,NA,NA,NA,NA,NA
5422,LTER5,BR,P3,Por,7.37,40,20,2018,NA,NA,NA,HSL,NA,Fission Swap
5422,LTER5,BR,P3,Por,7.37,40,20,2019,NA,NA,NA,HSL,NA,NA
5422,LTER5,BR,P3,Por,7.37,40,20,2020,NA,NA,NA,NA,NA,NA
5422,LTER5,BR,P3,Por,7.37,40,20,2021,NA,NA,NA,NA,NA,NA
5423,LTER5,BR,P3,Poc,0.7,10,5,2013,NA,NA,NA,NA,NA,NA
5423,LTER5,BR,P3,Poc,0.7,10,5,2014,NA,NA,NA,NA,NA,NA
5423,LTER5,BR,P3,Poc,0.7,10,5,2015,NA,NA,NA,NA,NA,NA
5423,LTER5,BR,P3,Poc,0.7,10,5,2016,NA,NA,NA,NA,NA,NA
5423,LTER5,BR,P3,Poc,0.7,10,5,2017,NA,NA,NA,NA,NA,NA
5423,LTER5,BR,P3,Poc,0.7,10,5,2018,NA,NA,NA,NA,NA,NA
5423,LTER5,BR,P3,Poc,0.7,10,5,2019,NA,NA,NA,NA,NA,NA
5423,LTER5,BR,P3,Poc,0.7,10,5,2020,NA,NA,NA,NA,NA,NA
5423,LTER5,BR,P3,Poc,0.7,10,5,2021,26.6,13.6,15.2,MK,loose,NA
5424,LTER5,BR,P3,Acr,6.85,40,120,2013,NA,NA,NA,NA,NA,NA
5424,LTER5,BR,P3,Acr,6.85,40,120,2014,NA,NA,NA,NA,NA,NA
5424,LTER5,BR,P3,Acr,6.85,40,120,2015,NA,NA,NA,NA,NA,NA
5424,LTER5,BR,P3,Acr,6.85,40,120,2016,NA,NA,NA,NA,NA,NA
5424,LTER5,BR,P3,Acr,6.85,40,120,2017,NA,NA,NA,NA,NA,NA
5424,LTER5,BR,P3,Acr,6.85,40,120,2018,NA,NA,NA,NA,NA,NA
5424,LTER5,BR,P3,Acr,6.85,40,120,2019,NA,NA,NA,NA,NA,NA
5424,LTER5,BR,P3,Acr,6.85,40,120,2020,NA,NA,NA,NA,NA,NA
5424,LTER5,BR,P3,Acr,6.85,40,120,2021,39.5,33,21.6,MK,M,NA
5425,LTER5,BR,P3,Por,8.1,75,20,2013,NA,NA,NA,NA,NA,NA
5425,LTER5,BR,P3,Por,8.1,75,20,2014,NA,NA,NA,NA,NA,NA
5425,LTER5,BR,P3,Por,8.1,75,20,2015,NA,NA,NA,NA,NA,NA
5425,LTER5,BR,P3,Por,8.1,75,20,2016,NA,NA,NA,NA,NA,NA
5425,LTER5,BR,P3,Por,8.1,75,20,2017,NA,NA,NA,NA,NA,NA
5425,LTER5,BR,P3,Por,8.1,75,20,2018,NA,NA,NA,NA,NA,NA
5425,LTER5,BR,P3,Por,8.1,75,20,2019,NA,NA,NA,NA,NA,NA
5425,LTER5,BR,P3,Por,8.1,75,20,2020,NA,NA,NA,NA,NA,NA
5425,LTER5,BR,P3,Por,8.1,75,20,2021,29.5,21.3,18.8,MK,M,NA
5426,LTER5,BR,P4,Acr,5,87,0,2013,NA,NA,NA,NA,NA,NA
5426,LTER5,BR,P4,Acr,5,87,0,2014,NA,NA,NA,NA,NA,NA
5426,LTER5,BR,P4,Acr,5,87,0,2015,NA,NA,NA,NA,NA,NA
5426,LTER5,BR,P4,Acr,5,87,0,2016,NA,NA,NA,NA,NA,NA
5426,LTER5,BR,P4,Acr,5,87,0,2017,NA,NA,NA,NA,NA,NA
5426,LTER5,BR,P4,Acr,5,87,0,2018,14.5,8,12.7,HSL,NA,NA
5426,LTER5,BR,P4,Acr,5,87,0,2019,NA,NA,NA,HSL,NA,Fu1
5426,LTER5,BR,P4,Acr,5,87,0,2020,NA,NA,NA,NA,NA,NA
5426,LTER5,BR,P4,Acr,5,87,0,2021,NA,NA,NA,NA,NA,NA
5427,LTER5,BR,P4,Acr,5.02,47,23,2013,21,13,11,HA,NA,NA
5427,LTER5,BR,P4,Acr,5.02,47,23,2014,28.3,11.3,14.7,HSL,NA,NA
5427,LTER5,BR,P4,Acr,5.02,47,23,2015,29,12.5,19.1,HSL,NA,NA
5427,LTER5,BR,P4,Acr,5.02,47,23,2016,29.9,18.7,21.5,HSL,NA,NA
5427,LTER5,BR,P4,Acr,5.02,47,23,2017,NA,NA,NA,NA,NA,NA
5427,LTER5,BR,P4,Acr,5.02,47,23,2018,39.5,20,14.4,HSL,NA,NA
5427,LTER5,BR,P4,Acr,5.02,47,23,2019,20,15.5,22,HSL,NA,NA
5427,LTER5,BR,P4,Acr,5.02,47,23,2020,NA,NA,NA,NA,D,NA
5427,LTER5,BR,P4,Acr,5.02,47,23,2021,NA,NA,NA,NA,NA,NA
5428,LTER5,BR,P4,Acr,5.08,90,24,2013,25,20,11,HA,NA,NA
5428,LTER5,BR,P4,Acr,5.08,90,24,2014,30.4,13.6,11,HSL,NA,NA
5428,LTER5,BR,P4,Acr,5.08,90,24,2015,42,37,20,HSL,NA,NA
5428,LTER5,BR,P4,Acr,5.08,90,24,2016,46.3,41,25.3,HSL,NA,NA
5428,LTER5,BR,P4,Acr,5.08,90,24,2017,NA,NA,NA,NA,NA,NA
5428,LTER5,BR,P4,Acr,5.08,90,24,2018,NA,NA,NA,HSL,NA,toppled into P5
5428,LTER5,BR,P4,Acr,5.08,90,24,2019,NA,NA,NA,HSL,NA,NA
5428,LTER5,BR,P4,Acr,5.08,90,24,2020,NA,NA,NA,NA,NA,NA
5428,LTER5,BR,P4,Acr,5.08,90,24,2021,NA,NA,NA,NA,NA,NA
5429,LTER5,BR,P4,Acr,5.2,50,20,2013,29,26,16,HA,NA,NA
5429,LTER5,BR,P4,Acr,5.2,50,20,2014,34,23,19,HSL,NA,NA
5429,LTER5,BR,P4,Acr,5.2,50,20,2015,13,13,10,HSL,NA,NA
5429,LTER5,BR,P4,Acr,5.2,50,20,2016,30.8,25.5,19,HSL,NA,NA
5429,LTER5,BR,P4,Acr,5.2,50,20,2017,NA,NA,NA,NA,NA,NA
5429,LTER5,BR,P4,Acr,5.2,50,20,2018,NA,NA,NA,HSL,NA,toppled into P5
5429,LTER5,BR,P4,Acr,5.2,50,20,2019,NA,NA,NA,HSL,NA,NA
5429,LTER5,BR,P4,Acr,5.2,50,20,2020,NA,NA,NA,NA,NA,NA
5429,LTER5,BR,P4,Acr,5.2,50,20,2021,NA,NA,NA,NA,NA,NA
5430,LTER5,BR,P4,Acr,5.24,80,80,2013,25,21,12,HA,NA,NA
5430,LTER5,BR,P4,Acr,5.24,80,80,2014,37,29,18,HSL,NA,NA
5430,LTER5,BR,P4,Acr,5.24,80,80,2015,56,35,29,HSL,Fu1,NA
5430,LTER5,BR,P4,Acr,5.24,80,80,2016,NA,NA,NA,DC,D,NA
5430,LTER5,BR,P4,Acr,5.24,80,80,2017,NA,NA,NA,NA,NA,NA
